Date,Time,Ptch(rad),Roll(rad),Yaw(rad),RxBt(V),Curr(A),Capa(mAh),Bat_(%),1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),FM,GPS,GSpd(kmh),Hdg(@),Alt(m),Sats,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2021-08-14,18:42:45.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:42:46.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:42:47.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,0,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:42:48.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-3,-1,-1024,4,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:42:49.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:42:50.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,4,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:42:51.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-3,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:42:52.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:42:53.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-3,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:42:54.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-3,-1,-1024,4,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:42:55.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-3,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:42:56.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:42:57.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,2,-22,-1024,1024,0,0,1017,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:42:58.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:42:59.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:43:00.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-3,-1,-1024,2,-22,-1024,1024,0,0,1017,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:43:01.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:43:02.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-3,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:43:03.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,4,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:04.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:05.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-3,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:06.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:07.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:08.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:09.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-3,-1,-1024,4,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:10.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-3,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:11.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-3,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:12.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-3,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:13.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-3,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:14.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:15.940,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-3,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:16.950,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-3,-1,-1024,4,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:17.950,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:18.950,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:19.950,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:20.950,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,2,-22,-1024,1024,0,0,1017,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:21.950,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:22.950,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-3,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:23.950,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-3,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:24.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:25.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:26.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:27.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-3,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:28.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-3,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:29.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,4,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:30.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:31.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,4,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:32.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:33.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,4,-22,-1024,1024,0,0,1017,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:34.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:35.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-3,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:36.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:37.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-3,-1,-1024,2,-22,-1024,1024,0,0,1017,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:38.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,4,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:39.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,4,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:40.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,4,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:41.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,4,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:42.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:43:43.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-3,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:43:44.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-3,-1,-1024,4,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:43:45.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,4,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:43:46.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:43:47.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,4,-22,-1024,1024,0,0,1017,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:43:48.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,4,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:43:49.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-3,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:43:50.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:43:51.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,4,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:43:52.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-3,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:43:53.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,2,-22,-1024,1024,0,0,1017,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:43:54.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,4,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:43:55.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-3,-1,-1024,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:43:56.960,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-3,-1,298,2,-22,-1024,1024,0,0,1020,1024,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.8
2021-08-14,18:46:00.430,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-3,-1,-1024,4,-31,-1024,15,0,0,461,89,1,0,-1,1,-1,-1,-1,-1,0x0000000000000000,7.7
2021-08-14,18:46:00.780,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,-5,-1,-1024,4,-32,-1024,15,0,0,461,93,0,0,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
